name,bus,peak_load,annual_consumption,sector
Load_mvgd_40_lvgd_4488000000_81,BranchTee_mvgd_40_lvgd_4488000000_257,0.005707619349915077,0,ALL
Load_mvgd_40_lvgd_4488000000_82,BranchTee_mvgd_40_lvgd_4488000000_258,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_83,BranchTee_mvgd_40_lvgd_4488000000_259,0.005055596393670541,0,ALL
Load_mvgd_40_lvgd_4488000000_84,BranchTee_mvgd_40_lvgd_4488000000_260,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_85,BranchTee_mvgd_40_lvgd_4488000000_261,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_86,BranchTee_mvgd_40_lvgd_4488000000_262,0.005707619349915077,0,ALL
Load_mvgd_40_lvgd_4488000000_87,BranchTee_mvgd_40_lvgd_4488000000_263,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_88,BranchTee_mvgd_40_lvgd_4488000000_264,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_89,BranchTee_mvgd_40_lvgd_4488000000_265,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_90,BranchTee_mvgd_40_lvgd_4488000000_266,0.0070489098971451185,0,ALL
Load_mvgd_40_lvgd_4488000000_91,BranchTee_mvgd_40_lvgd_4488000000_267,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_92,BranchTee_mvgd_40_lvgd_4488000000_268,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_93,BranchTee_mvgd_40_lvgd_4488000000_269,0.004270969796473038,0,ALL
Load_mvgd_40_lvgd_4488000000_94,BranchTee_mvgd_40_lvgd_4488000000_270,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_95,BranchTee_mvgd_40_lvgd_4488000000_271,0.005695278551320666,0,ALL
Load_mvgd_40_lvgd_4488000000_96,BranchTee_mvgd_40_lvgd_4488000000_272,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_97,BranchTee_mvgd_40_lvgd_4488000000_273,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_98,BranchTee_mvgd_40_lvgd_4488000000_274,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_99,BranchTee_mvgd_40_lvgd_4488000000_275,0.005707619349915077,0,ALL
Load_mvgd_40_lvgd_4488000000_100,BranchTee_mvgd_40_lvgd_4488000000_276,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_101,BranchTee_mvgd_40_lvgd_4488000000_277,0.004170174542748079,0,ALL
Load_mvgd_40_lvgd_4488000000_102,BranchTee_mvgd_40_lvgd_4488000000_278,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_103,BranchTee_mvgd_40_lvgd_4488000000_279,0.00456609547993206,0,ALL
Load_mvgd_40_lvgd_4488000000_104,BranchTee_mvgd_40_lvgd_4488000000_280,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_105,BranchTee_mvgd_40_lvgd_4488000000_281,0.0037841516289936956,0,ALL
Load_mvgd_40_lvgd_4488000000_106,BranchTee_mvgd_40_lvgd_4488000000_282,0.0044519430929337595,0,ALL
Load_mvgd_40_lvgd_4488000000_107,BranchTee_mvgd_40_lvgd_4488000000_283,0.004505580961523322,0,ALL
Load_mvgd_40_lvgd_4488000000_108,BranchTee_mvgd_40_lvgd_4488000000_284,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_109,BranchTee_mvgd_40_lvgd_4488000000_285,0.0037841516289936956,0,ALL
Load_mvgd_40_lvgd_4488000000_110,BranchTee_mvgd_40_lvgd_4488000000_286,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_111,BranchTee_mvgd_40_lvgd_4488000000_287,0.00507604726484036,0,ALL
Load_mvgd_40_lvgd_4488000000_112,BranchTee_mvgd_40_lvgd_4488000000_288,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_113,BranchTee_mvgd_40_lvgd_4488000000_289,0.005414525383297815,0,ALL
Load_mvgd_40_lvgd_4488000000_114,BranchTee_mvgd_40_lvgd_4488000000_290,0.0053605029078182,0,ALL
Load_mvgd_40_lvgd_4488000000_115,BranchTee_mvgd_40_lvgd_4488000000_291,0.00507604726484036,0,ALL
Load_mvgd_40_lvgd_4488000000_116,BranchTee_mvgd_40_lvgd_4488000000_292,0.005414525383297815,0,ALL
Load_mvgd_40_lvgd_4488000000_117,BranchTee_mvgd_40_lvgd_4488000000_293,0.00536851961206718,0,ALL
Load_mvgd_40_lvgd_4488000000_118,BranchTee_mvgd_40_lvgd_4488000000_294,0.00507604726484036,0,ALL
Load_mvgd_40_lvgd_4488000000_119,BranchTee_mvgd_40_lvgd_4488000000_295,0.0070489098971451185,0,ALL
Load_mvgd_40_lvgd_4488000000_120,BranchTee_mvgd_40_lvgd_4488000000_296,0.00507604726484036,0,ALL
Load_mvgd_40_lvgd_4488000000_121,BranchTee_mvgd_40_lvgd_4488000000_297,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_122,BranchTee_mvgd_40_lvgd_4488000000_298,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_123,BranchTee_mvgd_40_lvgd_4488000000_299,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_124,BranchTee_mvgd_40_lvgd_4488000000_300,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_125,BranchTee_mvgd_40_lvgd_4488000000_301,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_126,BranchTee_mvgd_40_lvgd_4488000000_302,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_127,BranchTee_mvgd_40_lvgd_4488000000_303,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_128,BranchTee_mvgd_40_lvgd_4488000000_304,0.0053423317115205106,0,ALL
Load_mvgd_40_lvgd_4488000000_129,BranchTee_mvgd_40_lvgd_4488000000_305,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_130,BranchTee_mvgd_40_lvgd_4488000000_306,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_131,BranchTee_mvgd_40_lvgd_4488000000_307,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_132,BranchTee_mvgd_40_lvgd_4488000000_308,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_133,BranchTee_mvgd_40_lvgd_4488000000_309,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_134,BranchTee_mvgd_40_lvgd_4488000000_310,0.006010123175460575,0,ALL
Load_mvgd_40_lvgd_4488000000_135,BranchTee_mvgd_40_lvgd_4488000000_311,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_136,BranchTee_mvgd_40_lvgd_4488000000_312,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_137,BranchTee_mvgd_40_lvgd_4488000000_313,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_138,BranchTee_mvgd_40_lvgd_4488000000_314,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_139,BranchTee_mvgd_40_lvgd_4488000000_315,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_140,BranchTee_mvgd_40_lvgd_4488000000_316,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_141,BranchTee_mvgd_40_lvgd_4488000000_317,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_142,BranchTee_mvgd_40_lvgd_4488000000_318,0.005032631322446858,0,ALL
Load_mvgd_40_lvgd_4488000000_143,BranchTee_mvgd_40_lvgd_4488000000_319,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_144,BranchTee_mvgd_40_lvgd_4488000000_320,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_145,BranchTee_mvgd_40_lvgd_4488000000_321,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_146,BranchTee_mvgd_40_lvgd_4488000000_322,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_147,BranchTee_mvgd_40_lvgd_4488000000_323,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_148,BranchTee_mvgd_40_lvgd_4488000000_324,0.00481291145182028,0,ALL
