name,x,y,mv_grid_id,lv_grid_id,v_nom,in_building,control,generator
BranchTee_mvgd_40_lvgd_2765000001_83,4282223.1173079265,2736542.669496906,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_84,4281987.750304868,2736396.0281499457,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_85,4281760.146760777,2736607.7392513044,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_86,4281821.389475633,2736564.9585791705,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_87,4281762.91137496,2736615.8204094367,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_88,4282309.097963737,2736604.9527120246,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_89,4282085.349314387,2736204.449200758,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_90,4282080.686859086,2736221.794454372,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_91,4282081.9826319385,2736312.8375114137,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_92,4282076.853597247,2736256.1908946997,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_93,4281787.823567475,2736560.817424866,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_94,4281826.16515081,2736596.005332364,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_95,4281832.085920655,2736608.00903679,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_96,4282086.294529819,2736356.399862845,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_97,4282092.8227066705,2736390.4125535907,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_98,4282095.152429954,2736416.23175638,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_99,4282095.549632177,2736453.60993444,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_100,4281624.081144155,2736679.131075657,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_101,4281610.142492542,2736534.0026141806,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_102,4281971.102189524,2736458.2282444793,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_103,4282239.258707068,2736169.352981264,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_104,4282225.406464159,2736127.062809836,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_105,4282290.762492161,2736139.563365672,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_106,4282274.133426981,2736093.3754695216,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_107,4282284.902382023,2736126.4697974203,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_108,4281410.666141605,2736933.582336445,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_109,4282068.436726958,2736461.5006698533,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_110,4282228.175144165,2736550.379274972,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_111,4281831.417615601,2736406.6075697346,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_112,4281833.661008919,2736456.873820079,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_113,4281822.75856871,2736387.1114463895,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_114,4282266.899209406,2736201.935017343,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_115,4282297.503349154,2736215.0782542797,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_116,4282183.075480483,2736285.7052685404,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_117,4282248.706352929,2736587.8280186327,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_118,4282296.543811007,2736658.2114536325,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_119,4282268.399506699,2736621.249010215,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_120,4282288.975534308,2736670.9208696117,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_121,4282342.076611786,2736713.1211403124,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_122,4281943.880385591,2736469.920680622,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_123,4281810.738796911,2736671.8652089494,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_124,4282243.446013725,2736487.2339251917,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_125,4282261.665555039,2736487.0067451894,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_126,4282283.688470072,2736484.352893345,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_127,4282314.043878408,2736478.729696026,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_128,4282357.790167341,2736459.0789186605,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_129,4282360.782937067,2736692.88917021,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_130,4282274.087184284,2736219.386341072,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_131,4282285.057840309,2736242.4117651545,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_132,4282211.440124923,2736396.783091615,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_133,4282217.059918237,2736354.606923392,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_134,4282225.641071905,2736342.923775022,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_135,4282241.140648663,2736333.303623131,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_136,4282308.664874212,2736718.254347052,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_137,4282438.7526885625,2736697.3585311477,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_138,4282406.270216836,2736674.5879494594,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_139,4282289.699224999,2736680.2610705094,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_140,4282373.78774511,2736651.8173677716,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_141,4282341.442854423,2736628.385039898,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_142,4282367.472101566,2736660.028684827,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_143,4282311.801010351,2736212.978429263,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_144,4281597.351990686,2736917.4971286133,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_145,4282329.834997377,2736216.253067059,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_146,4282116.271857788,2736165.0847950997,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_147,4282242.19156292,2736595.429703554,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_148,4282267.611476049,2736620.1321901428,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_149,4282243.104529432,2736598.3680260316,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_150,4282259.590617514,2736626.9665200114,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_151,4282253.622677933,2736632.2086189524,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_152,4282246.26428124,2736638.238276091,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_153,4282243.546017435,2736640.2018651725,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_154,4282240.341919655,2736639.1352540515,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_155,4282234.270755365,2736629.165677914,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_156,4282119.025260416,2736092.1816244097,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_157,4282126.885536121,2736132.241051004,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_158,4281764.192321321,2736624.223193727,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_159,4281974.626570663,2736495.162183615,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_160,4281975.091746089,2736480.868801657,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_161,4282159.512593244,2736227.063061525,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_1,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_162,4282105.967107706,2736217.9280887903,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_2,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_163,4282101.131441028,2736274.709117243,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_3,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_164,4282161.587374593,2736253.6645263825,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_4,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_165,4282166.2594400095,2736273.353830566,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_5,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_166,4282071.448973399,2736199.3184379917,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_6,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_167,4282063.818367142,2736226.1211144244,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_7,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_168,4282147.698327781,2736207.1129748654,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_8,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_169,4282112.144578016,2736149.2930760714,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_9,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_170,4282127.464377717,2736179.457900986,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_10,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_171,4282104.53422126,2736109.21726694,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_11,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_172,4282110.762405762,2736129.095913213,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_12,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_173,4282125.921435,2736200.831594065,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_13,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_174,4282057.846409915,2736252.9537076275,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_14,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_175,4282296.789410787,2736093.901455702,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_15,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_176,4282296.297760487,2736084.128165318,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_16,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_177,4282306.789087438,2736165.5427142372,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_17,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_178,4282304.612999198,2736141.641418279,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_18,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_179,4282298.258934454,2736117.5922658853,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_19,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_180,4282294.870498332,2736109.68245214,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_20,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_181,4282300.582132754,2736133.651182975,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_21,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_182,4282301.877918309,2736159.0208444092,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_22,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_183,4282259.085147784,2736185.314854903,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_23,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_184,4282279.261281353,2736166.685216264,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_24,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_185,4282270.379412887,2736151.136377682,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_25,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_186,4282251.68635792,2736160.9309790917,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_26,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_187,4282238.290848552,2736129.567497737,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_27,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_188,4282275.798544601,2736137.643084958,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_28,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_189,4282265.166479561,2736120.7291940795,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_29,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_190,4282263.64155863,2736111.1168079907,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_30,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_191,4282265.530722227,2736077.9335581725,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_31,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_192,4282276.078557013,2736078.389864622,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_32,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_193,4282255.12529267,2736094.591214632,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_33,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_194,4282254.861907143,2736085.222588191,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_34,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_195,4282235.677574107,2736098.7175512826,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_35,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_196,4282233.819857254,2736069.882095521,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_36,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_197,4282223.091241481,2736074.0888453815,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_37,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_198,4282211.116066554,2736076.854569976,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_38,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_199,4282190.378179163,2736087.8660702594,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_39,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_200,4282181.74468135,2736089.8488693037,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_40,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_201,4282163.379537266,2736101.4497488188,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_41,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_202,4282149.089690693,2736106.939071279,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_42,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_203,4282159.753275132,2736071.142349303,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_43,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_204,4282144.913022223,2736075.7818159414,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_44,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_205,4282285.58462735,2736223.022641879,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_45,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_206,4282284.824461328,2736212.4864619416,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_46,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_207,4282302.287022849,2736202.0905851983,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_47,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_208,4282313.156640123,2736201.7174097984,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_48,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_209,4282334.54235841,2736209.081394847,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_49,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_210,4282326.777403705,2736206.929138191,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_50,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_211,4282328.002193167,2736229.1333512887,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_51,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_212,4282321.851244345,2736234.3882119167,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_52,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_213,4282298.6898861,2736240.814090368,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_53,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_214,4282292.015842873,2736251.5196539555,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_54,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_215,4282286.20615966,2736253.719213072,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_55,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_216,4282280.016553809,2736254.875722338,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_56,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_217,4282272.712291767,2736248.262713425,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_57,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_218,4282214.3791954955,2736279.889568507,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_58,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_219,4282241.440808464,2736244.2717974572,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_59,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_220,4282228.579451796,2736249.9138411726,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_60,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_221,4282197.033353042,2736229.2029382316,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_61,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_222,4282217.90819062,2736216.269105881,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_62,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_223,4282217.918320473,2736223.366096514,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_63,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_224,4282202.449456758,2736233.876359369,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_64,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_225,4282195.609097408,2736208.461148837,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_65,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_226,4282212.489639931,2736202.6704830956,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_66,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_227,4282204.417015222,2736205.4944408303,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_67,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_228,4282189.4500987865,2736227.159194941,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_68,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_229,4282170.942774092,2736168.471176591,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_69,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_230,4282179.928609257,2736207.140424511,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_70,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_231,4282193.962370335,2736190.746473051,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_71,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_232,4282201.919824526,2736181.8092527096,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_72,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_233,4282221.377653205,2736193.797816207,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_73,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_234,4282236.141477897,2736204.833888779,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_74,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_235,4282224.098359663,2736179.7985881018,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_75,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_236,4282208.926923372,2736161.7620131066,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_76,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_237,4282216.681958199,2736149.9594449056,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_77,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_238,4282184.1441663625,2736172.605171025,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_78,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_239,4282197.651157917,2736159.350376978,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_79,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_240,4282190.325142091,2736162.608829983,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_80,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_241,4282205.573973161,2736119.691805723,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_81,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_242,4282181.514286653,2736126.3253050367,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_82,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_243,4282157.901142348,2736131.5075643696,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_83,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_244,4282160.526619497,2736138.6169884847,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_84,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_245,4281501.061097771,2736925.171011265,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_85,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_246,4281602.72715253,2736664.3812961862,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_86,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_247,4281481.373234876,2736911.459914052,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_87,,,40,2765000001,0.4,False,PQ,
BranchTee_mvgd_40_lvgd_2765000001_248,4281574.495561768,2736540.127896976,40,2765000001,0.4,True,PQ,
Bus_mvgd_40_lvgd_2765000001_loa_88,,,40,2765000001,0.4,False,PQ,
