name,bus0,bus1,length,r,x,s_nom,kind,type_info,geometry,x_pu_eff,r_pu_eff,v_nom
Branch_LVCableDist_mvgd_40_lvgd_5588000000_14_LVCableDist_mvgd_40_lvgd_5588000000_229,BranchTee_mvgd_40_lvgd_5588000000_14,BranchTee_mvgd_40_lvgd_5588000000_229,0.021288606827920484,0.01847851072663498,0.0018124515451070015,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282131.940967323 2732249.018528081, 4282110.657747543 2732248.539637199)",0.011327822156918757,0.11549069204146861,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_150_LVCableDist_mvgd_40_lvgd_5588000000_26,BranchTee_mvgd_40_lvgd_5588000000_26,BranchTee_mvgd_40_lvgd_5588000000_150,0.03603319091516589,0.03127680971436399,0.0030677635731275067,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282031.603288597 2732500.502912885, 4282000.790553762 2732519.18355044)",0.019173522332046913,0.1954800607147749,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_150_Load_mvgd_40_lvgd_5588000000_72,BranchTee_mvgd_40_lvgd_5588000000_150,Bus_mvgd_40_lvgd_5588000000_loa_72,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_151_LVCableDist_mvgd_40_lvgd_5588000000_32,BranchTee_mvgd_40_lvgd_5588000000_32,BranchTee_mvgd_40_lvgd_5588000000_151,0.02657296864140025,0.02306533678073542,0.002262347107139954,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282044.762625138 2732495.273452671, 4282056.872550086 2732471.620284169)",0.01413966941962471,0.14415835487959636,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_151_Load_mvgd_40_lvgd_5588000000_73,BranchTee_mvgd_40_lvgd_5588000000_151,Bus_mvgd_40_lvgd_5588000000_loa_73,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_152_LVCableDist_mvgd_40_lvgd_5588000000_21,BranchTee_mvgd_40_lvgd_5588000000_21,BranchTee_mvgd_40_lvgd_5588000000_152,0.020465264428091788,0.01776384952358367,0.0017423545107268803,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282033.359284007 2732481.907516039, 4282046.600408152 2732466.303039774)",0.010889715692042999,0.11102405952239792,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_152_Load_mvgd_40_lvgd_5588000000_74,BranchTee_mvgd_40_lvgd_5588000000_152,Bus_mvgd_40_lvgd_5588000000_loa_74,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_153_LVCableDist_mvgd_40_lvgd_5588000000_20,BranchTee_mvgd_40_lvgd_5588000000_20,BranchTee_mvgd_40_lvgd_5588000000_153,0.013553266679216055,0.011764235477559535,0.0011538866461555063,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282047.309874855 2732449.185794044, 4282038.495855372 2732459.481623211)",0.007211791538471913,0.07352647173474708,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_153_Load_mvgd_40_lvgd_5588000000_75,BranchTee_mvgd_40_lvgd_5588000000_153,Bus_mvgd_40_lvgd_5588000000_loa_75,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_154_LVCableDist_mvgd_40_lvgd_5588000000_21,BranchTee_mvgd_40_lvgd_5588000000_21,BranchTee_mvgd_40_lvgd_5588000000_154,0.007633204468133562,0.006625621478339932,0.0006498693570798478,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282042.468664683 2732472.721334436, 4282046.600408152 2732466.303039774)",0.004061683481749048,0.041410134239624564,0.4
