name,bus0,bus1,s_nom,r,x,type_info,tap_side,tap_position,x_pu_eff,r_pu_eff
Transformer_lv_load_area_4347_1,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_2,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_3,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_4,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_5,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_6,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_7,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_8,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_9,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_10,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_11,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_12,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_13,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_14,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_15,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_16,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_17,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_18,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_19,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_20,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_21,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_22,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_23,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_24,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_25,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_26,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_27,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_28,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_29,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_30,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_31,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_32,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_33,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_34,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_35,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_36,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_37,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_38,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_39,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_40,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_41,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_42,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_43,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_44,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_45,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_46,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_47,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_48,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_49,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_50,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_51,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_load_area_4347_52,Busbar_mvgd_40_MV,BusBar_lac_4347,1.0,0.0105,0.059074106002545645,1.0 MVA 10/0.4 kV,0,0,0.059074106002545645,0.0105
Transformer_lv_grid_2128000000_1,BusBar_mvgd_40_lvgd_2128000000_MV,BusBar_mvgd_40_lvgd_2128000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2292000000_1,BusBar_mvgd_40_lvgd_2292000000_MV,BusBar_mvgd_40_lvgd_2292000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2383000000_1,BusBar_mvgd_40_lvgd_2383000000_MV,BusBar_mvgd_40_lvgd_2383000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
